q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
0.0011957,0.00752638,0.00759345,-0.000576179,-0.00449015,-0.00115762,-5.03701e-06,-1.67918e-07,0.000692195,-0.000692178
0.00121761,0.00752781,0.00760429,-0.000576718,-0.00446755,-0.00115855,-7.34122e-07,-3.34322e-07,0.000691541,-0.000691532
0.00120901,0.00753804,0.00761645,-0.000576627,-0.0044449,-0.00115867,1.09161e-06,2.01707e-06,0.000691905,-0.000691876
0.0011793,0.00753965,0.00762562,-0.000573719,-0.00443661,-0.0011584,-1.34849e-05,2.4723e-05,0.000697331,-0.000697605
0.0012335,0.00756864,0.00762306,-0.000573548,-0.00443579,-0.0011583,-2.54968e-06,1.57722e-06,0.000706883,-0.000706746
0.00122463,0.00759646,0.00761965,-0.00057421,-0.00445155,-0.00115798,-7.96512e-06,1.99285e-05,0.000698022,-0.000698404
0.00125131,0.00763268,0.00761671,-0.000576023,-0.00447461,-0.00115927,1.87454e-06,3.32688e-06,0.000707097,-0.000707374
0.00123137,0.00764623,0.00761602,-0.000576855,-0.00448935,-0.0011592,4.09868e-07,3.14397e-05,0.000707397,-0.000707727
0.00118911,0.00766782,0.00761193,-0.000575784,-0.00450055,-0.00115774,1.7059e-06,1.43064e-06,0.000707885,-0.000708211
0.00121853,0.00765214,0.00760906,-0.000578081,-0.00450745,-0.00115959,-1.17139e-05,6.72285e-06,0.00070351,-0.000703873
0.00121327,0.00763982,0.00760895,-0.00057783,-0.00451275,-0.00115887,-2.22087e-06,6.28231e-06,0.000698562,-0.000698977
0.0012266,0.0076236,0.00760776,-0.000578151,-0.00452179,-0.00115974,3.76793e-07,1.525e-05,0.000706769,-0.000707123
0.00122907,0.007593,0.00760299,-0.000578093,-0.00452355,-0.00116007,-5.90542e-07,4.71462e-06,0.00070033,-0.000700279
0.00118976,0.00756386,0.00760178,-0.000578656,-0.00452664,-0.00116034,6.03592e-07,2.46939e-05,0.000699171,-0.000699124
0.00116972,0.00754747,0.00759965,-0.000578275,-0.00453397,-0.00116035,-3.4433e-06,-4.29072e-07,0.000703837,-0.000704238
0.00118653,0.00752115,0.00759253,-0.000577691,-0.00453544,-0.0011598,2.14448e-08,8.39126e-06,0.000696237,-0.000696184
0.00117751,0.00752771,0.00758684,-0.0005756,-0.00454456,-0.00115852,-8.10264e-06,1.00116e-05,0.000701699,-0.000701981
0.00118513,0.00750523,0.00758442,-0.000577211,-0.00455182,-0.00115715,-5.11595e-06,5.57411e-06,0.000701229,-0.000701491
0.00114958,0.00751588,0.00758158,-0.00057798,-0.00454184,-0.00115733,-1.34814e-05,-4.51742e-06,0.000693431,-0.00069371
0.00119139,0.00749204,0.00759764,-0.000578656,-0.00452451,-0.00115704,-8.41299e-06,3.08496e-05,0.000694537,-0.000694259
0.00116724,0.00747723,0.00760649,-0.000578734,-0.0045165,-0.00115773,-4.63236e-06,1.30827e-06,0.000696351,-0.000696714
0.00120967,0.00749169,0.00760273,-0.000579482,-0.00452183,-0.001159,-9.88821e-06,1.84911e-05,0.00069825,-0.000698608
0.00123784,0.0075296,0.0075962,-0.000581126,-0.00452474,-0.00116037,1.38236e-06,1.30276e-05,0.000705669,-0.000705549
0.00121772,0.00754698,0.00758858,-0.000582042,-0.00452611,-0.00116097,-2.5545e-05,1.4796e-07,0.000699275,-0.000699042
0.00121095,0.00759673,0.00757817,-0.000584775,-0.00452954,-0.00116223,-3.54998e-06,1.11752e-09,0.000701071,-0.000701284
0.00124316,0.00760696,0.00757762,-0.000585238,-0.00452577,-0.00116139,-1.46759e-05,3.54338e-05,0.000701902,-0.000702164
0.00124986,0.00762518,0.00757679,-0.000586411,-0.00452084,-0.00116188,-8.05829e-06,3.55912e-06,0.000704515,-0.000704596
0.00120098,0.007633,0.00757921,-0.000586542,-0.0045143,-0.00116234,1.14092e-06,2.71628e-05,0.000706155,-0.000706103
0.00122036,0.00761909,0.00757983,-0.00058526,-0.00451029,-0.00116239,-1.17068e-06,1.30271e-05,0.000699158,-0.000699055
0.00121057,0.0076129,0.00759014,-0.000585701,-0.00450288,-0.00116267,1.22749e-06,2.1775e-05,0.000701713,-0.000702002
0.00120415,0.00760393,0.00759052,-0.000583752,-0.00450022,-0.00116185,-1.12792e-05,1.50852e-05,0.000701836,-0.000702059
0.00118005,0.00758382,0.0075937,-0.000584016,-0.00450486,-0.00116103,-1.94272e-06,4.49817e-06,0.000704676,-0.000705084
0.00119415,0.00757845,0.00758695,-0.00058576,-0.00451185,-0.00116236,1.9252e-06,8.94205e-06,0.000707268,-0.000707299
0.00118161,0.00756989,0.00758381,-0.000585902,-0.0045273,-0.00116144,-4.82325e-06,9.11038e-07,0.000704372,-0.000704736
0.00118273,0.00756471,0.00757658,-0.000587524,-0.00453567,-0.00116217,-3.74055e-06,5.56543e-06,0.000707111,-0.000707131
0.00117302,0.00755142,0.00756886,-0.000587923,-0.00454442,-0.00116241,3.14069e-07,4.12583e-06,0.000699354,-0.000699304
0.00117407,0.00753969,0.00756612,-0.000588606,-0.00455293,-0.00116235,-6.128e-07,2.49124e-05,0.000698706,-0.000698741
0.00117677,0.00754519,0.00756143,-0.000590078,-0.00455698,-0.00116283,-6.43789e-07,3.37778e-06,0.000704939,-0.000704858
0.00121247,0.00753626,0.00755267,-0.000590893,-0.00455833,-0.00116258,-8.04689e-06,1.08009e-05,0.000699855,-0.00070011
0.00122569,0.0075369,0.00754789,-0.000592349,-0.00455521,-0.00116331,-1.2956e-06,5.44048e-06,0.000695825,-0.000696055
0.00125198,0.00752325,0.00755438,-0.000592924,-0.00453742,-0.00116382,-7.87405e-06,7.705e-07,0.000691384,-0.000691382
0.00119831,0.00751454,0.00756498,-0.000593558,-0.00453242,-0.0011638,-9.93235e-06,1.98437e-05,0.00069695,-0.000697119
0.00121026,0.0075392,0.00755916,-0.000591877,-0.00453307,-0.00116356,2.73093e-06,2.83229e-06,0.000698272,-0.00069856
0.00121625,0.00754193,0.00756189,-0.000590709,-0.00454303,-0.00116212,-3.93815e-07,2.79573e-05,0.000703616,-0.000703742
0.00123433,0.00756004,0.00755871,-0.000591264,-0.00455525,-0.00116027,8.53744e-07,1.43688e-05,0.000706982,-0.000707104
0.00123713,0.00756935,0.00755722,-0.000590872,-0.00456669,-0.0011611,2.50637e-07,1.29864e-05,0.000705777,-0.000706167
0.00123587,0.00757388,0.00755483,-0.000591101,-0.00456366,-0.00116144,-2.61781e-06,6.07032e-06,0.000698765,-0.000698594
0.0011974,0.00759386,0.00755396,-0.000589306,-0.00455809,-0.00116146,-3.01835e-06,2.16578e-05,0.0006975,-0.000697323
0.00119923,0.00758894,0.00755611,-0.000589289,-0.00456451,-0.00116105,-5.87454e-06,-7.00033e-07,0.000700518,-0.000700932
0.00116684,0.00759191,0.00755732,-0.000587921,-0.00456465,-0.00115998,-2.75557e-06,2.28994e-05,0.000699355,-0.000699713
0.00117555,0.00758617,0.00754856,-0.000589583,-0.00455114,-0.00116156,-9.88811e-06,7.36853e-06,0.000700236,-0.000700102
0.001196,0.00759552,0.00755442,-0.000590744,-0.00454233,-0.0011623,4.73988e-07,1.17651e-05,0.000698674,-0.000698907
0.00118564,0.00758119,0.00756115,-0.000585963,-0.0045313,-0.00116012,-5.37174e-06,1.35455e-05,0.000698739,-0.000698492
0.0012076,0.00756668,0.00756769,-0.000586267,-0.00451651,-0.00115996,-8.31457e-06,1.4833e-05,0.000696997,-0.000696828
0.00122122,0.00756166,0.00757585,-0.000585209,-0.0045062,-0.00115873,-3.32417e-06,-1.15038e-06,0.000694617,-0.000694592
0.00122554,0.00753757,0.00758985,-0.000585854,-0.00448584,-0.00115989,-4.50455e-07,3.15747e-06,0.000692482,-0.000692516
0.00125108,0.00752561,0.00759988,-0.000586299,-0.00446326,-0.00116076,-2.86192e-07,3.50855e-06,0.000691124,-0.000691119
0.0012323,0.00751742,0.0076109,-0.000586659,-0.00444065,-0.00116169,-1.06119e-06,9.88271e-07,0.000691755,-0.000691734
0.00125006,0.00750656,0.00762164,-0.000586448,-0.00441776,-0.00116159,-7.86756e-06,8.19553e-06,0.000690202,-0.000690213
0.0012473,0.00750625,0.0076251,-0.000585441,-0.00441433,-0.00116111,-2.19501e-06,3.2754e-05,0.000696271,-0.000696094
0.00121702,0.00754679,0.00761957,-0.000586443,-0.00442863,-0.00116238,-6.17537e-07,1.11693e-05,0.000697904,-0.000698087
0.00125793,0.00757674,0.00761778,-0.000587224,-0.00444594,-0.0011624,-1.37309e-06,1.6489e-05,0.000699378,-0.000699843
0.00122742,0.0076029,0.0076146,-0.000588695,-0.00446104,-0.00116361,-2.59211e-06,1.51461e-05,0.000701309,-0.000701755
0.00117663,0.00763286,0.00760855,-0.000588789,-0.00447438,-0.00116472,2.6449e-07,9.56431e-07,0.000707335,-0.000707506
0.00117712,0.00763231,0.00760699,-0.000589287,-0.00448445,-0.00116517,-6.20196e-07,3.66002e-06,0.000700911,-0.000700923
0.0011903,0.0076463,0.00760649,-0.000589782,-0.00450012,-0.0011653,1.34025e-06,1.70514e-05,0.000700208,-0.00070054
0.00115397,0.00763553,0.00760476,-0.000587089,-0.00451101,-0.00116308,-1.20076e-05,4.33548e-06,0.000702008,-0.000702482
0.00117175,0.00762574,0.00760388,-0.000587317,-0.00452265,-0.00116338,-5.13923e-06,1.38308e-05,0.000707915,-0.000708232
0.00119804,0.00761583,0.00760682,-0.000587143,-0.00450338,-0.00116386,-6.40609e-07,1.6687e-06,0.000697109,-0.000697192
0.00122319,0.00758502,0.00760954,-0.000589013,-0.00449325,-0.00116445,-1.46415e-05,2.84411e-06,0.000700949,-0.000701179
0.00120644,0.00754213,0.00761356,-0.000588126,-0.00449221,-0.00116477,-1.5309e-06,1.99961e-05,0.000702912,-0.000702992
0.00127563,0.00752108,0.00760798,-0.000588137,-0.00449747,-0.00116436,-3.04767e-06,2.76015e-06,0.000702886,-0.000702942
0.00122725,0.00752294,0.00761313,-0.000587946,-0.00448179,-0.00116486,-1.06916e-05,3.39891e-06,0.000695356,-0.000695637
0.00125385,0.00748176,0.00761926,-0.000588672,-0.00447394,-0.00116486,-1.40165e-06,3.94325e-05,0.000695372,-0.000695265
0.00124962,0.0075067,0.00760917,-0.000590219,-0.00448395,-0.00116653,1.54074e-06,9.65063e-06,0.000698985,-0.0006992
0.00120337,0.00751785,0.00760344,-0.000591009,-0.00449746,-0.0011662,-1.03203e-05,1.77148e-05,0.000699257,-0.000699661
0.00118101,0.00753925,0.0075966,-0.000594211,-0.00451036,-0.00116712,1.36123e-06,1.08635e-05,0.000705881,-0.000706073
0.00116933,0.00755264,0.00759291,-0.000593971,-0.0045234,-0.00116737,-1.3661e-05,1.2501e-05,0.000704455,-0.000704837
0.00120032,0.0075831,0.00759016,-0.000594801,-0.00452606,-0.00116717,-1.3775e-05,2.5188e-06,0.000700794,-0.000700581
0.00110989,0.00758328,0.00760056,-0.000595243,-0.00451959,-0.00116658,-9.27788e-06,3.85649e-05,0.000698328,-0.000698687
0.00115662,0.00759275,0.00760193,-0.000595372,-0.00451347,-0.00116752,-1.96745e-06,8.9203e-07,0.000707721,-0.000707915
0.00116386,0.00757058,0.0076064,-0.000594143,-0.00450548,-0.0011674,-9.62356e-06,9.61166e-07,0.000698408,-0.000698356
0.00122324,0.00759641,0.00760202,-0.000596128,-0.00450656,-0.00116538,-8.23979e-06,7.99634e-06,0.000700541,-0.000700406
0.00117231,0.00759915,0.00760662,-0.000593062,-0.00451692,-0.00116559,-1.21062e-05,4.38392e-06,0.000705664,-0.000705948
0.00122779,0.00759819,0.00759902,-0.000595204,-0.00451889,-0.00116664,1.06782e-06,2.22266e-07,0.000701684,-0.000701921
0.00122581,0.00760186,0.00759925,-0.000597624,-0.00451011,-0.00116698,-1.0171e-05,1.89494e-05,0.000701667,-0.00070144
0.001237,0.00758047,0.00761505,-0.000597239,-0.00449158,-0.00116799,-1.2773e-06,2.47307e-05,0.000700225,-0.000700403
0.00125175,0.00756041,0.00762245,-0.00059592,-0.00447379,-0.00116657,-1.96261e-05,-7.77979e-07,0.000693098,-0.000692952
0.00123753,0.00754862,0.00762033,-0.000596547,-0.00447762,-0.0011661,-1.22631e-06,1.0968e-05,0.000705645,-0.000705806
0.00122513,0.00756593,0.00761354,-0.00059383,-0.00448244,-0.00116648,-8.48246e-06,2.01698e-05,0.000695301,-0.000695612
0.00121663,0.00755825,0.00760899,-0.000595978,-0.00449559,-0.00116743,-8.74691e-06,1.57323e-05,0.000704504,-0.000704808
0.00124412,0.0075583,0.00760094,-0.000596264,-0.0045055,-0.00116809,-2.71288e-07,7.63227e-06,0.000699405,-0.000699444
0.00125313,0.00757763,0.00759517,-0.000596412,-0.00451251,-0.00116765,-3.06439e-06,-1.60317e-06,0.000698566,-0.000698447
0.00121531,0.00757143,0.00759391,-0.000598822,-0.00452694,-0.00116859,6.66762e-07,1.97835e-05,0.00070653,-0.000706829
0.00123553,0.00756142,0.00759443,-0.000597096,-0.00452929,-0.00116885,2.02162e-07,1.75559e-05,0.000698995,-0.00069911
0.00122708,0.0075709,0.00758512,-0.000599383,-0.00452727,-0.0011703,-1.60117e-06,-2.6567e-07,0.000706256,-0.000706443
0.00122917,0.00758071,0.00758341,-0.000597259,-0.00452734,-0.00116963,-5.73261e-06,2.03265e-05,0.000703924,-0.000704113
0.00122025,0.00755204,0.00758435,-0.000596773,-0.00452487,-0.00116932,-1.05037e-06,1.27222e-06,0.00069916,-0.000699202
0.00123483,0.00758301,0.00757063,-0.000597093,-0.00452525,-0.0011704,-6.63977e-06,3.77309e-06,0.000702275,-0.000702561
0.00119845,0.00755996,0.00757451,-0.00059641,-0.00452801,-0.001169,4.16311e-07,7.40725e-06,0.000703647,-0.000703962
0.00121629,0.00756819,0.00756383,-0.000596181,-0.00452413,-0.00116955,-9.67058e-07,2.57127e-06,0.000700966,-0.000700816
0.00122944,0.0075643,0.00756803,-0.000592685,-0.0045324,-0.00116909,3.51163e-07,1.3971e-05,0.000705062,-0.000705375
0.0012153,0.00755128,0.00756491,-0.000592752,-0.0045357,-0.00116944,1.35909e-07,1.55595e-05,0.000697858,-0.000697759
0.00123581,0.00756209,0.00755863,-0.000595176,-0.00453903,-0.00117071,5.99525e-07,-4.02534e-07,0.000705222,-0.000705332
0.00121892,0.00756857,0.00755057,-0.000595044,-0.00453283,-0.00117026,-7.68168e-06,1.13871e-05,0.000700715,-0.000700384
0.00119414,0.00756648,0.0075536,-0.000590433,-0.00454261,-0.00116706,-7.86494e-06,1.97011e-06,0.000698225,-0.000698595
0.00123605,0.00757881,0.00754635,-0.000590948,-0.00454467,-0.00116757,-8.49352e-06,-4.28427e-07,0.00070774,-0.000707888
0.00119972,0.00755656,0.00754621,-0.000592496,-0.00453776,-0.0011676,-6.48561e-06,4.30923e-06,0.000699525,-0.000699399
0.00122591,0.00755109,0.00754645,-0.00059534,-0.00453586,-0.00116766,-2.24867e-06,1.82043e-06,0.000696719,-0.000696617
0.00119558,0.00755051,0.00754592,-0.000595504,-0.00454069,-0.0011678,-6.30743e-06,2.81214e-05,0.000696563,-0.000696522
0.00118804,0.0075591,0.00754363,-0.000596502,-0.00455119,-0.00116803,-5.61244e-06,6.12714e-08,0.000700632,-0.000701016
0.00116614,0.00756745,0.00754336,-0.000594205,-0.0045552,-0.00116834,-9.81825e-06,2.04199e-05,0.00069919,-0.000699527
0.00122241,0.00757531,0.00753938,-0.000591751,-0.00454818,-0.00116776,2.96792e-07,-3.85068e-06,0.000695786,-0.000695573
0.00122277,0.00756169,0.00754013,-0.000592818,-0.00455826,-0.00116743,-1.19277e-05,8.90765e-06,0.000699352,-0.000699732
0.00119553,0.00755182,0.0075496,-0.000593081,-0.00453938,-0.0011675,1.8274e-06,1.95627e-05,0.000693035,-0.00069303
0.00119108,0.00755526,0.00755678,-0.000592897,-0.00453532,-0.0011668,-6.22504e-06,1.94326e-05,0.000700052,-0.000700308
0.00119892,0.00756121,0.0075557,-0.000593532,-0.00453341,-0.00116726,-5.06192e-06,1.13318e-06,0.000706738,-0.000706871
0.00121691,0.00756748,0.00755435,-0.000593787,-0.0045373,-0.00116692,-1.42054e-05,-1.05614e-06,0.000706198,-0.000706394
0.00121509,0.00757025,0.0075506,-0.00059335,-0.00453795,-0.00116702,1.72378e-07,8.69114e-06,0.000700993,-0.000700879
0.00122648,0.0075622,0.00755073,-0.000592395,-0.0045371,-0.00116684,-3.58151e-06,1.00913e-05,0.000699899,-0.000699886
0.00121265,0.00757518,0.00754692,-0.000593498,-0.00454165,-0.00116673,-1.755e-07,3.91408e-06,0.000700308,-0.000700702
0.00121641,0.00758863,0.0075462,-0.000590786,-0.00453389,-0.00116645,-8.38203e-06,1.85913e-05,0.000692757,-0.000692688
0.00118952,0.00757908,0.00754806,-0.000592904,-0.00454516,-0.00116632,-6.06929e-06,-1.39992e-06,0.000699646,-0.000700027
0.00122033,0.00758285,0.00754711,-0.000595315,-0.0045495,-0.00116646,-1.78054e-07,-7.89718e-07,0.000706267,-0.000706482
0.00118368,0.00758523,0.00754967,-0.000593639,-0.00455269,-0.00116622,-7.07223e-06,2.0927e-05,0.000704519,-0.000704787
0.00116428,0.00758645,0.00754965,-0.000592739,-0.00455092,-0.00116521,1.22477e-06,-4.02602e-06,0.000698682,-0.000698998
0.00125353,0.00756436,0.00754547,-0.000594732,-0.00454422,-0.00116679,-1.06272e-05,8.05889e-06,0.000700608,-0.000700487
0.00120189,0.00755944,0.00754389,-0.000595073,-0.00454112,-0.00116749,-7.29962e-06,1.56439e-05,0.000695638,-0.000695641
0.00121381,0.00757667,0.00754236,-0.000595296,-0.00454208,-0.00116688,-1.61865e-06,1.59034e-06,0.000703072,-0.000702902
0.00122739,0.00755893,0.00755555,-0.00059555,-0.00451957,-0.00116705,1.24171e-06,3.46462e-06,0.000693806,-0.00069394
0.00118426,0.00753804,0.00756911,-0.000595607,-0.00449705,-0.00116773,-9.62404e-07,-2.05241e-07,0.000691203,-0.000691225
0.00120139,0.00752654,0.00758129,-0.000595537,-0.00447445,-0.00116781,3.23123e-07,-9.36222e-07,0.000691968,-0.000691921
0.00123856,0.00750006,0.00758929,-0.000596943,-0.00446446,-0.00116819,-1.92598e-05,2.48557e-05,0.000695477,-0.000695336
0.00119624,0.0075236,0.00758238,-0.000599155,-0.00447079,-0.00116968,-6.51261e-06,3.22793e-06,0.000703747,-0.000703842
0.00122316,0.00754909,0.00757866,-0.000599646,-0.00448575,-0.00116896,-4.57429e-06,3.24713e-06,0.000703717,-0.000704059
0.00124519,0.00757066,0.00757734,-0.000598487,-0.00450152,-0.0011688,-4.22681e-06,2.13949e-05,0.000700753,-0.000701247
0.0012177,0.00758578,0.00756973,-0.000600442,-0.00450549,-0.00117021,1.31141e-06,-2.10928e-06,0.000701902,-0.000701868
0.00118131,0.00760266,0.00757892,-0.000601003,-0.00449161,-0.00117038,-1.79068e-06,1.72097e-05,0.000700736,-0.000701106
0.00120859,0.00761358,0.00758086,-0.000601127,-0.00448956,-0.00116916,-1.64208e-05,1.86914e-05,0.000707331,-0.000707433
0.00122743,0.00760039,0.00758494,-0.000601166,-0.00448902,-0.00116889,-7.0833e-06,6.90296e-06,0.000702591,-0.000702408
0.0011748,0.0076014,0.00758791,-0.000601775,-0.00449922,-0.00116926,-7.56202e-06,1.53047e-05,0.000700799,-0.000701125
0.00118176,0.00760091,0.00758624,-0.000603237,-0.00450145,-0.00116919,-6.19426e-06,2.62205e-05,0.000698962,-0.000699221
0.00121299,0.0076082,0.00758415,-0.000604262,-0.00449759,-0.00116963,-2.51653e-05,1.18369e-05,0.000700888,-0.000700651
0.0012369,0.00758247,0.00759887,-0.000602431,-0.00448093,-0.00116855,-3.7664e-06,1.98428e-05,0.000696749,-0.000696663
0.00121314,0.0075565,0.00760713,-0.000600689,-0.00448794,-0.00116804,9.58096e-07,-1.93574e-06,0.000702162,-0.000702323
0.00121151,0.00755722,0.00760169,-0.000597492,-0.00449717,-0.00116694,6.67969e-07,1.33722e-05,0.000698397,-0.000698819
0.00120788,0.00755791,0.00759349,-0.000599511,-0.00449723,-0.00116783,3.75194e-07,4.18844e-06,0.00070672,-0.000706629
0.00117374,0.00754849,0.00759294,-0.000595984,-0.0045046,-0.00116704,-5.22071e-09,4.67012e-06,0.000696036,-0.00069635
0.00121164,0.00754192,0.00758999,-0.00059633,-0.00451031,-0.00116542,-1.11271e-05,2.38835e-05,0.000694602,-0.000694538
0.00121021,0.00755156,0.00758845,-0.000595879,-0.00452447,-0.00116358,-1.67194e-05,5.31726e-06,0.000705289,-0.000705651
0.00118097,0.00755329,0.00757782,-0.000597889,-0.00452673,-0.00116515,-2.16232e-06,2.27811e-06,0.000699546,-0.000699717
0.00115854,0.00756222,0.00757474,-0.000595728,-0.00453164,-0.00116494,-6.24669e-06,1.15863e-05,0.000698396,-0.000698751
0.00119419,0.00755474,0.00757451,-0.000595394,-0.0045409,-0.0011649,-2.16386e-06,2.15367e-07,0.000697773,-0.000698141
0.00122239,0.00758103,0.00756518,-0.000595041,-0.00455298,-0.00116561,7.414e-07,1.12713e-05,0.00070757,-0.0007078
0.00121578,0.00757549,0.00755821,-0.0005948,-0.00455254,-0.00116495,-4.91172e-07,7.47884e-06,0.000701875,-0.000701818
0.00116672,0.00757713,0.00755817,-0.000595976,-0.00455366,-0.00116531,-5.64332e-06,9.08179e-06,0.00070163,-0.000701925
0.00119904,0.00756415,0.00755711,-0.00059393,-0.00454983,-0.00116312,-1.40395e-06,2.1537e-07,0.0007005,-0.000700791
0.00118395,0.00757218,0.00755664,-0.000591309,-0.00454993,-0.00116298,-8.6159e-06,2.25447e-05,0.000698667,-0.000698736
0.00121162,0.00755075,0.0075661,-0.000589543,-0.00453056,-0.00116154,-2.03688e-06,4.62216e-06,0.000695038,-0.000695189
0.00117164,0.00755518,0.00757264,-0.000590014,-0.00452572,-0.001161,-3.59883e-06,9.88879e-06,0.00070102,-0.000701189
0.00123767,0.00753848,0.00757478,-0.000592703,-0.00452728,-0.00116249,-3.71113e-06,3.44288e-05,0.000698724,-0.00069909
0.00120477,0.0075535,0.00756646,-0.00059368,-0.00452641,-0.00116335,-3.23663e-06,2.62934e-06,0.000705227,-0.000705487
0.0012339,0.0075698,0.00756538,-0.000594437,-0.00451227,-0.00116368,-3.46451e-06,4.50013e-07,0.000699957,-0.000699765
0.00125049,0.00755833,0.00757965,-0.000594371,-0.0044902,-0.00116415,-4.8863e-07,-7.89082e-07,0.000691153,-0.000691261
0.00118493,0.00753874,0.00758731,-0.000592661,-0.00448455,-0.00116403,-1.52893e-05,2.26567e-05,0.000697675,-0.000697972
0.00122117,0.0075474,0.00759043,-0.000592151,-0.00447949,-0.00116269,-1.29044e-07,6.059e-06,0.000697581,-0.000697428
0.00117821,0.00755281,0.00759733,-0.000589853,-0.00447823,-0.00116237,-1.39187e-05,6.96928e-06,0.000694552,-0.000694976
0.00119502,0.00756138,0.00759658,-0.000588828,-0.00447948,-0.00116151,-4.87078e-06,3.86499e-07,0.000705556,-0.000705785
0.00123225,0.0075755,0.00759029,-0.000589153,-0.00448034,-0.00116226,1.61117e-07,3.82316e-06,0.000698767,-0.000698553
0.00121329,0.00758952,0.007592,-0.000590092,-0.00449217,-0.00116276,-3.21588e-06,6.10784e-06,0.000698854,-0.000699248
0.00119874,0.00759227,0.00758974,-0.000589242,-0.00449442,-0.00116328,-6.03776e-06,6.70685e-06,0.000698457,-0.000698448
0.00117581,0.0076068,0.00758701,-0.000590336,-0.00450684,-0.00116359,5.38607e-08,7.70631e-06,0.000699546,-0.000699899
0.00122491,0.00761779,0.00759173,-0.00058661,-0.00450843,-0.00116202,-7.55753e-06,6.785e-06,0.000705299,-0.000705471
0.00117985,0.00759361,0.00760199,-0.000580272,-0.00449532,-0.00115966,-9.78549e-06,4.55381e-06,0.000701484,-0.000701845
0.00115839,0.00757899,0.00760696,-0.000577541,-0.00448861,-0.00115735,-3.36308e-06,2.43908e-05,0.000698545,-0.000698764
